# Constructed from biom file
OTU ID	CR40-2002_044w-taxa	CR40-2004_044w-taxa	CR40-2005_044w-taxa	CR40-2006_044w-taxa	CR40-2007_044w-taxa	CR40-2008_044w-taxa	CR40-2010_044w-taxa	AL-0004_044w-taxa	AL-0005_044w-taxa	AL-0006_044w-taxa	AL-0007_044w-taxa	AL-0008_044w-taxa	AL-0010_044w-taxa	AL-0012_044w-taxa	AL-0014_044w-taxa	AL-0015_044w-taxa	Consensus Lineage
2320868	9.0	25.0	13.0	17.0	50.0	27.0	13.0	12.0	7.0	5.0	18.0	19.0	33.0	24.0	34.0	31.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__sp. CT4
641107	2.0	33.0	8.0	4.0	23.0	19.0	3.0	9.0	12.0	2.0	30.0	19.0	13.0	14.0	14.0	24.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__sp. DL-VIII
2212991	1.0	26.0	5.0	5.0	35.0	7.0	7.0	3.0	13.0	1.0	28.0	11.0	13.0	8.0	14.0	15.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__sp. AWRP
2507159	4.0	27.0	6.0	5.0	23.0	9.0	2.0	5.0	10.0	4.0	13.0	15.0	23.0	6.0	21.0	23.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__sp. JN-9
2779445	3.0	17.0	4.0	4.0	34.0	9.0	6.0	3.0	4.0	1.0	8.0	6.0	12.0	2.0	5.0	9.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__sp. 'deep sea'
755731	5.0	19.0	11.0	2.0	19.0	15.0	15.0	5.0	5.0	1.0	25.0	1.0	18.0	11.0	11.0	11.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__sp. BNL1100
1702238	5.0	1.0	5.0	2.0	8.0	0.0	1.0	5.0	0.0	2.0	0.0	1.0	4.0	1.0	2.0	6.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__sp. MF28
1501	26.0	149.0	47.0	19.0	166.0	95.0	60.0	31.0	48.0	12.0	101.0	81.0	163.0	120.0	430.0	101.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__pasteurianum
1502	29.0	112.0	48.0	7.0	63.0	58.0	47.0	34.0	26.0	13.0	47.0	33.0	54.0	18.0	44.0	59.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens
1491	28.0	83.0	54.0	17.0	121.0	49.0	49.0	29.0	35.0	9.0	62.0	47.0	81.0	45.0	112.0	87.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__botulinum
1216932	8.0	53.0	6.0	2.0	37.0	34.0	12.0	7.0	11.0	5.0	91.0	18.0	30.0	8.0	28.0	33.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__bornimense
36745	5.0	27.0	11.0	7.0	26.0	17.0	8.0	1.0	15.0	4.0	32.0	20.0	22.0	10.0	23.0	23.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__saccharoperbutylacetonicum
1513	8.0	36.0	9.0	7.0	39.0	29.0	13.0	6.0	13.0	9.0	38.0	23.0	26.0	24.0	21.0	30.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__tetani
169679	4.0	42.0	11.0	6.0	51.0	37.0	18.0	7.0	14.0	2.0	22.0	14.0	21.0	14.0	16.0	21.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__saccharobutylicum
1716543	10.0	28.0	13.0	7.0	74.0	27.0	14.0	8.0	11.0	2.0	28.0	13.0	14.0	11.0	19.0	14.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__thermarum
1493	4.0	31.0	5.0	9.0	16.0	9.0	7.0	5.0	4.0	1.0	22.0	13.0	12.0	6.0	21.0	22.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__cellulovorans
1488	7.0	31.0	9.0	6.0	21.0	12.0	13.0	3.0	4.0	1.0	33.0	16.0	12.0	4.0	23.0	24.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__acetobutylicum
1542	20.0	33.0	20.0	9.0	32.0	21.0	14.0	12.0	15.0	7.0	20.0	12.0	24.0	11.0	28.0	31.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__novyi
1520	1.0	29.0	6.0	2.0	19.0	13.0	4.0	4.0	1.0	5.0	19.0	13.0	8.0	5.0	13.0	17.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__beijerinckii
2068654	1.0	22.0	12.0	4.0	14.0	9.0	9.0	6.0	6.0	2.0	7.0	4.0	8.0	2.0	6.0	11.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__fermenticellae
394958	5.0	22.0	14.0	4.0	25.0	14.0	8.0	5.0	6.0	2.0	16.0	18.0	21.0	7.0	38.0	24.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__taeniosporum
1534	12.0	31.0	6.0	7.0	77.0	29.0	9.0	4.0	19.0	3.0	21.0	26.0	38.0	22.0	17.0	35.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__kluyveri
1492	14.0	34.0	9.0	6.0	38.0	21.0	11.0	10.0	18.0	4.0	41.0	15.0	24.0	19.0	29.0	42.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum
1519	13.0	24.0	5.0	8.0	65.0	23.0	27.0	5.0	12.0	5.0	15.0	9.0	8.0	10.0	11.0	20.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__tyrobutyricum
1494	5.0	15.0	6.0	3.0	15.0	11.0	8.0	4.0	5.0	2.0	11.0	7.0	13.0	9.0	12.0	17.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__cochlearium
46867	2.0	9.0	7.0	7.0	8.0	14.0	4.0	4.0	4.0	4.0	4.0	0.0	12.0	1.0	11.0	28.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__chauvoei
238834	6.0	10.0	12.0	4.0	7.0	11.0	7.0	7.0	12.0	0.0	12.0	7.0	16.0	2.0	5.0	13.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__estertheticum
84022	1.0	13.0	2.0	7.0	20.0	8.0	8.0	0.0	4.0	1.0	18.0	6.0	10.0	5.0	17.0	5.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__aceticum
1497	4.0	27.0	6.0	0.0	18.0	8.0	6.0	3.0	6.0	4.0	5.0	5.0	6.0	4.0	5.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__formicaceticum
29341	7.0	7.0	12.0	4.0	10.0	8.0	8.0	6.0	1.0	1.0	10.0	6.0	16.0	6.0	17.0	16.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__argentinense
1504	6.0	13.0	5.0	1.0	7.0	7.0	1.0	3.0	4.0	3.0	7.0	7.0	9.0	5.0	8.0	11.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__septicum
223919	0.0	8.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	8.0	5.0	0.0	0.0	1.0	6.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__diolis
36845	2.0	10.0	11.0	2.0	6.0	3.0	1.0	10.0	5.0	5.0	8.0	4.0	8.0	4.0	8.0	13.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__intestinale
182773	6.0	6.0	16.0	0.0	9.0	4.0	4.0	4.0	11.0	2.0	14.0	4.0	10.0	7.0	6.0	14.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__isatidis
217159	1.0	9.0	6.0	3.0	9.0	3.0	4.0	2.0	1.0	4.0	4.0	5.0	5.0	1.0	7.0	7.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__carboxidivorans
332101	2.0	2.0	6.0	6.0	9.0	5.0	3.0	2.0	2.0	1.0	1.0	1.0	6.0	2.0	6.0	16.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__drakei
1548	1.0	7.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	0.0	2.0	3.0	3.0	6.0	6.0	9.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__scatologenes
1561	8.0	14.0	11.0	2.0	17.0	14.0	13.0	6.0	6.0	3.0	10.0	6.0	15.0	6.0	17.0	25.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__baratii
1538	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__ljungdahlii
154046	166.0	710.0	199.0	202.0	1103.0	612.0	315.0	148.0	265.0	114.0	577.0	381.0	692.0	451.0	646.0	228.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Hungatella; s__hathewayi
461876	3.0	57.0	21.0	11.0	21.0	23.0	21.0	8.0	12.0	4.0	49.0	21.0	22.0	7.0	16.0	42.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Alkaliphilus; s__oremlandii
208226	3.0	27.0	5.0	1.0	16.0	7.0	4.0	7.0	8.0	0.0	13.0	13.0	18.0	5.0	12.0	14.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Alkaliphilus; s__metalliredigens
1424294	9.0	55.0	18.0	11.0	48.0	44.0	33.0	8.0	9.0	4.0	28.0	29.0	48.0	37.0	63.0	13.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Geosporobacter; s__ferrireducens
1498	10.0	23.0	9.0	15.0	16.0	8.0	10.0	10.0	7.0	5.0	40.0	20.0	9.0	2.0	17.0	33.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Hathewaya; s__histolytica
2576307	5.0	39.0	10.0	7.0	39.0	15.0	12.0	5.0	6.0	2.0	35.0	10.0	20.0	7.0	20.0	24.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Caloramator; s__sp. E03
1041504	0.0	24.0	4.0	2.0	6.0	5.0	6.0	3.0	1.0	0.0	5.0	8.0	6.0	2.0	10.0	10.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus; s__sp. SFB-rat-Yit
116090	9.0	27.0	7.0	8.0	32.0	23.0	13.0	3.0	4.0	3.0	19.0	24.0	26.0	24.0	22.0	15.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Caloranaerobacter; s__azorensis
2599308	15.0	23.0	12.0	9.0	30.0	12.0	8.0	13.0	14.0	3.0	23.0	9.0	38.0	16.0	34.0	34.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Crassaminicella; s__sp. SY095
186806	3.0	5.0	5.0	8.0	20.0	16.0	4.0	9.0	9.0	1.0	6.0	7.0	11.0	9.0	10.0	15.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__; s__
1730	18.0	37.0	19.0	17.0	72.0	33.0	24.0	11.0	27.0	12.0	39.0	24.0	69.0	38.0	67.0	28.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__
2764325	238.0	580.0	130.0	161.0	1453.0	598.0	302.0	179.0	307.0	38.0	806.0	367.0	667.0	301.0	487.0	283.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__sp. NSJ-61
1736	89.0	373.0	71.0	49.0	245.0	147.0	139.0	56.0	88.0	47.0	268.0	118.0	316.0	273.0	457.0	100.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__limosum
29322	84.0	264.0	94.0	75.0	359.0	169.0	102.0	44.0	102.0	38.0	191.0	126.0	281.0	191.0	223.0	95.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__[Eubacterium] cellulosolvens
2041044	48.0	119.0	32.0	33.0	162.0	70.0	39.0	24.0	80.0	14.0	106.0	87.0	113.0	102.0	135.0	42.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__maltosivorans
53442	13.0	44.0	25.0	17.0	48.0	41.0	33.0	22.0	32.0	7.0	38.0	32.0	70.0	42.0	73.0	31.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Eubacterium; s__callanderi
33951	0.0	2.0	0.0	4.0	10.0	9.0	3.0	0.0	2.0	1.0	2.0	6.0	3.0	1.0	3.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Acetobacterium; s__
2184575	3.0	20.0	5.0	3.0	17.0	9.0	4.0	2.0	5.0	4.0	15.0	9.0	10.0	13.0	19.0	8.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Acetobacterium; s__sp. KB-1
33952	6.0	24.0	6.0	4.0	63.0	29.0	10.0	6.0	7.0	4.0	11.0	8.0	16.0	11.0	4.0	11.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Acetobacterium; s__woodii
186807	5.0	14.0	4.0	9.0	40.0	22.0	15.0	2.0	11.0	2.0	19.0	10.0	4.0	12.0	15.0	12.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__
1562	4.0	8.0	0.0	2.0	33.0	11.0	5.0	1.0	4.0	1.0	4.0	5.0	9.0	9.0	8.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfotomaculum; s__
1565	9.0	16.0	4.0	6.0	15.0	14.0	8.0	3.0	3.0	1.0	29.0	3.0	20.0	7.0	18.0	7.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfotomaculum; s__nigrificans
1833852	10.0	11.0	4.0	10.0	42.0	26.0	10.0	4.0	10.0	3.0	15.0	3.0	20.0	11.0	16.0	8.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfotomaculum; s__ferrireducens
1564	4.0	22.0	8.0	10.0	25.0	22.0	7.0	6.0	18.0	3.0	22.0	19.0	32.0	17.0	22.0	12.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfotomaculum; s__ruminis
59610	2.0	9.0	3.0	2.0	2.0	8.0	4.0	4.0	1.0	0.0	9.0	7.0	5.0	4.0	7.0	11.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfotomaculum; s__reducens
51197	20.0	74.0	16.0	22.0	127.0	51.0	28.0	13.0	31.0	3.0	54.0	43.0	61.0	58.0	86.0	29.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Syntrophobotulus; s__glycolicus
36853	1.0	2.0	2.0	2.0	0.0	3.0	2.0	1.0	1.0	0.0	1.0	1.0	4.0	1.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfitobacterium; s__
49338	13.0	24.0	12.0	10.0	54.0	15.0	12.0	10.0	13.0	3.0	43.0	22.0	33.0	17.0	30.0	15.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfitobacterium; s__hafniense
233055	5.0	11.0	3.0	3.0	23.0	11.0	3.0	4.0	8.0	2.0	15.0	7.0	16.0	18.0	15.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfitobacterium; s__dichloroeliminans
36854	3.0	5.0	1.0	3.0	4.0	10.0	0.0	0.0	5.0	0.0	6.0	11.0	5.0	8.0	8.0	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfitobacterium; s__dehalogenans
142877	2.0	12.0	1.0	4.0	7.0	6.0	1.0	1.0	6.0	1.0	7.0	9.0	9.0	3.0	9.0	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfitobacterium; s__metallireducens
1712410	10.0	19.0	9.0	8.0	26.0	20.0	26.0	3.0	12.0	11.0	32.0	13.0	59.0	20.0	48.0	20.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Thermoanaerosceptrum; s__fracticalcis
79206	0.0	5.0	0.0	1.0	4.0	4.0	1.0	0.0	4.0	0.0	4.0	1.0	3.0	3.0	6.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfosporosinus; s__
1563	0.0	14.0	0.0	1.0	27.0	12.0	5.0	0.0	5.0	1.0	11.0	7.0	12.0	8.0	6.0	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfosporosinus; s__orientis
885581	1.0	6.0	2.0	3.0	3.0	2.0	2.0	4.0	5.0	4.0	9.0	1.0	12.0	15.0	9.0	10.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfosporosinus; s__acidiphilus
339862	3.0	5.0	2.0	2.0	18.0	4.0	2.0	0.0	2.0	5.0	10.0	5.0	9.0	4.0	8.0	2.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfosporosinus; s__youngiae
79209	2.0	5.0	9.0	2.0	19.0	8.0	6.0	1.0	2.0	0.0	6.0	5.0	6.0	3.0	8.0	8.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfosporosinus; s__meridiei
56112	6.0	16.0	5.0	5.0	34.0	6.0	10.0	1.0	11.0	1.0	9.0	2.0	10.0	11.0	16.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Dehalobacter; s__
55583	2.0	14.0	3.0	3.0	23.0	10.0	6.0	5.0	8.0	4.0	16.0	12.0	23.0	18.0	42.0	10.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Dehalobacter; s__restrictus
471827	2.0	10.0	4.0	7.0	16.0	9.0	5.0	2.0	9.0	2.0	20.0	10.0	17.0	2.0	9.0	6.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Candidatus Desulforudis; s__audaxviator
102134	4.0	16.0	10.0	8.0	32.0	27.0	13.0	9.0	15.0	2.0	28.0	8.0	20.0	29.0	12.0	12.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfallas; s__gibsoniae
58138	2.0	29.0	22.0	1.0	13.0	18.0	9.0	2.0	6.0	0.0	18.0	5.0	25.0	4.0	15.0	7.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfofarcimen; s__acetoxidans
51515	9.0	27.0	34.0	17.0	29.0	20.0	15.0	23.0	10.0	1.0	22.0	14.0	24.0	16.0	37.0	30.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Dehalobacterium; s__formicoaceticum
863643	3.0	18.0	6.0	3.0	25.0	12.0	6.0	1.0	5.0	2.0	21.0	9.0	9.0	13.0	9.0	6.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Thermincola; s__potens
990721	1.0	1.0	0.0	1.0	30.0	7.0	4.0	2.0	0.0	0.0	3.0	1.0	5.0	3.0	2.0	2.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella; s__
2086585	71.0	289.0	70.0	86.0	460.0	188.0	108.0	58.0	118.0	35.0	200.0	148.0	209.0	169.0	292.0	114.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella; s__sp. Marseille-P3954
626937	29.0	40.0	25.0	31.0	113.0	82.0	42.0	22.0	24.0	25.0	69.0	25.0	114.0	57.0	216.0	72.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella; s__minuta
2304686	9.0	33.0	19.0	12.0	19.0	11.0	23.0	11.0	4.0	2.0	13.0	13.0	30.0	14.0	17.0	28.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae; g__; s__
2304692	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae; g__Hungateiclostridium; s__
1677857	7.0	43.0	12.0	11.0	67.0	45.0	12.0	8.0	25.0	5.0	54.0	35.0	33.0	28.0	32.0	36.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae; g__Hungateiclostridium; s__saccincola
1515	9.0	31.0	12.0	4.0	30.0	20.0	13.0	4.0	4.0	4.0	16.0	15.0	27.0	13.0	13.0	10.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae; g__Hungateiclostridium; s__thermocellum
288965	6.0	28.0	14.0	7.0	38.0	13.0	11.0	10.0	13.0	4.0	24.0	11.0	32.0	18.0	10.0	33.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae; g__Hungateiclostridium; s__clariflavum
1521	8.0	59.0	10.0	14.0	29.0	19.0	15.0	6.0	11.0	3.0	34.0	15.0	14.0	9.0	15.0	13.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae; g__Ruminiclostridium; s__cellulolyticum
2488810	5.0	32.0	11.0	11.0	50.0	15.0	9.0	6.0	8.0	2.0	17.0	16.0	12.0	9.0	6.0	22.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae; g__Ruminiclostridium; s__sp. MA18
236753	10.0	23.0	14.0	12.0	37.0	22.0	16.0	7.0	15.0	4.0	34.0	21.0	35.0	16.0	41.0	15.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae; g__Fastidiosipila; s__sanguinis
84032	7.0	24.0	4.0	5.0	34.0	13.0	14.0	6.0	10.0	2.0	22.0	16.0	25.0	23.0	27.0	15.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae; g__Pseudoclostridium; s__thermosuccinogenes
884684	6.0	19.0	18.0	5.0	27.0	15.0	13.0	21.0	12.0	2.0	23.0	12.0	21.0	18.0	79.0	19.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae; g__Mageeibacillus; s__indolicus
1510	12.0	31.0	11.0	6.0	48.0	23.0	11.0	6.0	7.0	2.0	23.0	10.0	34.0	14.0	18.0	15.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Hungateiclostridiaceae; g__Thermoclostridium; s__stercorarium
2734	12.0	39.0	10.0	15.0	52.0	33.0	22.0	10.0	23.0	3.0	46.0	25.0	42.0	30.0	58.0	14.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Symbiobacteriaceae; g__Symbiobacterium; s__thermophilum
2173034	17.0	65.0	12.0	17.0	90.0	33.0	31.0	15.0	16.0	13.0	57.0	33.0	51.0	24.0	57.0	33.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Vallitaleaceae; g__Petrocella; s__atlantisensis
35701	5.0	22.0	7.0	10.0	28.0	16.0	15.0	10.0	25.0	4.0	32.0	18.0	21.0	18.0	37.0	18.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Heliobacteriaceae; g__Heliobacterium; s__modesticaldum
356322	1.0	5.0	1.0	1.0	8.0	1.0	3.0	0.0	1.0	1.0	6.0	2.0	3.0	3.0	4.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Heliobacteriaceae; g__Heliorestis; s__convoluta
68298	0.0	10.0	2.0	1.0	1.0	2.0	3.0	1.0	0.0	4.0	1.0	1.0	5.0	0.0	4.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Syntrophomonadaceae; g__; s__
863	3.0	6.0	6.0	2.0	24.0	7.0	8.0	6.0	14.0	7.0	20.0	13.0	18.0	16.0	14.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Syntrophomonadaceae; g__Syntrophomonas; s__wolfei
2293317	0.0	5.0	1.0	2.0	0.0	1.0	10.0	2.0	0.0	2.0	2.0	2.0	5.0	1.0	3.0	6.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Syntrophomonadaceae; g__Candidatus Syntrophocurvum; s__alkaliphilum
86170	2.0	4.0	5.0	3.0	6.0	3.0	7.0	3.0	3.0	1.0	3.0	1.0	3.0	3.0	4.0	2.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Syntrophomonadaceae; g__Syntrophothermus; s__lipocalidus
